element,A,sigma,k_memory,damage_threshold,first_damage,first_nonreturn,delta_damage_minus_nonreturn,regime,max_r,final_damage,r_core,r_boundary,config
Rh,3.911111111111112,1.3388888888888888,0.5,0.25,1.57,1.46,0.1100000000000001,nonreturn-before-damage,8.417385684823087,579.487243460389,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,3.911111111111112,1.5,0.5,0.25,1.36,1.25,0.1100000000000001,nonreturn-before-damage,9.15955099139641,668.6764675849854,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,4.455555555555556,0.05,0.5,0.25,,,,no-transition,0.570074679588099,0.0,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,4.455555555555556,0.21111111111111108,0.5,0.25,3.19,3.0100000000000002,0.17999999999999972,nonreturn-before-damage,2.1062800515206077,47.818428828639874,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,4.455555555555556,0.3722222222222222,0.5,0.25,2.98,2.81,0.16999999999999993,nonreturn-before-damage,3.4452126089112705,121.39609206402882,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,4.455555555555556,0.5333333333333333,0.5,0.25,2.7600000000000002,2.59,0.17000000000000037,nonreturn-before-damage,4.67618811286916,204.02693609712904,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,4.455555555555556,0.6944444444444444,0.5,0.25,2.52,2.35,0.16999999999999993,nonreturn-before-damage,5.832820211135942,293.01204282018136,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,4.455555555555556,0.8555555555555555,0.5,0.25,2.2600000000000002,2.1,0.16000000000000014,nonreturn-before-damage,6.932919945913299,387.6304139944475,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,4.455555555555556,1.0166666666666666,0.5,0.25,1.99,1.85,0.1399999999999999,nonreturn-before-damage,7.98547901350115,487.7329444263559,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,4.455555555555556,1.1777777777777778,0.5,0.25,1.73,1.6,0.1299999999999999,nonreturn-before-damage,8.991705318798079,592.6894833494841,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,4.455555555555556,1.3388888888888888,0.5,0.25,1.48,1.36,0.11999999999999988,nonreturn-before-damage,9.947512082261342,700.2481391191105,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,4.455555555555556,1.5,0.5,0.25,1.27,1.1400000000000001,0.1299999999999999,nonreturn-before-damage,10.847948200764995,806.7741501484695,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,5.0,0.05,0.5,0.25,,,,no-transition,0.6410488991821447,0.1663706874428033,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,5.0,0.21111111111111108,0.5,0.25,3.16,2.98,0.18000000000000016,nonreturn-before-damage,2.384827310803526,59.831547554907665,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,5.0,0.3722222222222222,0.5,0.25,2.94,2.77,0.16999999999999993,nonreturn-before-damage,3.920807022116873,146.74467057617662,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,5.0,0.5333333333333333,0.5,0.25,2.71,2.54,0.16999999999999993,nonreturn-before-damage,5.3432998712511335,243.78933092897208,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,5.0,0.6944444444444444,0.5,0.25,2.46,2.3000000000000003,0.1599999999999997,nonreturn-before-damage,6.687680158302147,348.0308565570216,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,5.0,0.8555555555555555,0.5,0.25,2.2,2.04,0.16000000000000014,nonreturn-before-damage,7.972479753331963,458.6299200461837,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,5.0,1.0166666666666666,0.5,0.25,1.92,1.78,0.1399999999999999,nonreturn-before-damage,9.206689989293421,575.7037476493753,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,5.0,1.1777777777777778,0.5,0.25,1.6500000000000001,1.51,0.14000000000000012,nonreturn-before-damage,10.390591753647415,698.4879673401364,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,5.0,1.3388888888888888,0.5,0.25,1.4000000000000001,1.27,0.13000000000000012,nonreturn-before-damage,11.518192954608795,824.1766930261986,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Rh,5.0,1.5,0.5,0.25,1.19,1.05,0.1399999999999999,nonreturn-before-damage,12.582748425822086,948.3172075385129,0.593108185350722,1.2188976961393907,"k=0.5,th=0.25"
Ni,0.1,0.05,0.5,0.25,,,,no-transition,0.012453779715284545,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.1,0.21111111111111108,0.5,0.25,,,,no-transition,0.04035481403594797,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.1,0.3722222222222222,0.5,0.25,,,,no-transition,0.05842401397854316,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.1,0.5333333333333333,0.5,0.25,,,,no-transition,0.07114217249712741,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.1,0.6944444444444444,0.5,0.25,,,,no-transition,0.0805300195962873,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.1,0.8555555555555555,0.5,0.25,,,,no-transition,0.08769049295573098,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.1,1.0166666666666666,0.5,0.25,,,,no-transition,0.09327954525400113,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.1,1.1777777777777778,0.5,0.25,,,,no-transition,0.09771422536985726,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.1,1.3388888888888888,0.5,0.25,,,,no-transition,0.10127486767398894,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.1,1.5,0.5,0.25,,,,no-transition,0.10415937620471355,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.6444444444444445,0.05,0.5,0.25,,,,no-transition,0.08065733720431027,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.6444444444444445,0.21111111111111108,0.5,0.25,,,,no-transition,0.2695143651528386,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.6444444444444445,0.3722222222222222,0.5,0.25,,,,no-transition,0.4029074836157097,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.6444444444444445,0.5333333333333333,0.5,0.25,,,,no-transition,0.5053706359371154,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.6444444444444445,0.6944444444444444,0.5,0.25,,,,no-transition,0.5875831135025137,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.6444444444444445,0.8555555555555555,0.5,0.25,,,,no-transition,0.6553982936806726,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.6444444444444445,1.0166666666666666,0.5,0.25,,,,no-transition,0.7123947224581343,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.6444444444444445,1.1777777777777778,0.5,0.25,8.66,,,damage-only,0.7608441354067593,0.4870095557189136,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.6444444444444445,1.3388888888888888,0.5,0.25,6.390000000000001,,,damage-only,0.8022807221035652,1.5085768795789252,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,0.6444444444444445,1.5,0.5,0.25,5.2,,,damage-only,0.8378440709214281,2.72908896121898,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.188888888888889,0.05,0.5,0.25,,,,no-transition,0.14934838724939878,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.188888888888889,0.21111111111111108,0.5,0.25,,,,no-transition,0.5096351398557946,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.188888888888889,0.3722222222222222,0.5,0.25,8.72,,,damage-only,0.7780148833494012,0.4722418709276945,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.188888888888889,0.5333333333333333,0.5,0.25,4.05,,,damage-only,0.9948116725000584,5.608732508169009,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.188888888888889,0.6944444444444444,0.5,0.25,3.69,,,damage-only,1.177118324891171,12.936850324839636,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.188888888888889,0.8555555555555555,0.5,0.25,3.49,3.37,0.1200000000000001,nonreturn-before-damage,1.3342302662485703,21.324725395521778,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.188888888888889,1.0166666666666666,0.5,0.25,3.3200000000000003,3.19,0.13000000000000034,nonreturn-before-damage,1.4718073683596449,30.35552762693253,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.188888888888889,1.1777777777777778,0.5,0.25,3.15,3.0300000000000002,0.11999999999999966,nonreturn-before-damage,1.5933148231217373,39.81114803859381,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.188888888888889,1.3388888888888888,0.5,0.25,2.99,2.88,0.11000000000000032,nonreturn-before-damage,1.7009476124422547,49.51971533917037,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.188888888888889,1.5,0.5,0.25,2.84,2.74,0.09999999999999964,nonreturn-before-damage,1.7963387494593297,59.31144505693676,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.7333333333333336,0.05,0.5,0.25,,,,no-transition,0.21841757651680407,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.7333333333333336,0.21111111111111108,0.5,0.25,,,,no-transition,0.7577684829930103,0.18434746278110625,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.7333333333333336,0.3722222222222222,0.5,0.25,3.66,,,damage-only,1.1751393633857552,9.891416108794953,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.7333333333333336,0.5333333333333333,0.5,0.25,3.39,3.15,0.2400000000000002,nonreturn-before-damage,1.5241516274245739,24.989129227683517,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.7333333333333336,0.6944444444444444,0.5,0.25,3.21,2.98,0.22999999999999998,nonreturn-before-damage,1.826895642768618,42.362448600695764,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.7333333333333336,0.8555555555555555,0.5,0.25,3.0300000000000002,2.8000000000000003,0.22999999999999998,nonreturn-before-damage,2.0953548019132358,61.13910167146132,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.7333333333333336,1.0166666666666666,0.5,0.25,2.84,2.63,0.20999999999999996,nonreturn-before-damage,2.3367424697764014,80.99185715508227,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.7333333333333336,1.1777777777777778,0.5,0.25,2.65,2.45,0.19999999999999973,nonreturn-before-damage,2.5551715766423118,101.70131376222146,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.7333333333333336,1.3388888888888888,0.5,0.25,2.47,2.2800000000000002,0.18999999999999995,nonreturn-before-damage,2.7530066315634967,122.98568407903572,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,1.7333333333333336,1.5,0.5,0.25,2.29,2.11,0.18000000000000016,nonreturn-before-damage,2.9318643693482866,144.4560774015159,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.277777777777778,0.05,0.5,0.25,,,,no-transition,0.2878029868993661,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.277777777777778,0.21111111111111108,0.5,0.25,4.34,,,damage-only,1.012261889902039,4.194765070051506,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.277777777777778,0.3722222222222222,0.5,0.25,3.37,3.11,0.26000000000000023,nonreturn-before-damage,1.58943929774179,24.40446989427603,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.277777777777778,0.5333333333333333,0.5,0.25,3.17,2.93,0.23999999999999977,nonreturn-before-damage,2.0843803019555107,50.23939241653456,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.277777777777778,0.6944444444444444,0.5,0.25,2.98,2.74,0.23999999999999977,nonreturn-before-damage,2.5232611832300056,78.88076074741664,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.277777777777778,0.8555555555555555,0.5,0.25,2.7800000000000002,2.5500000000000003,0.22999999999999998,nonreturn-before-damage,2.920308495080099,109.5356077611694,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.277777777777778,1.0166666666666666,0.5,0.25,2.58,2.35,0.22999999999999998,nonreturn-before-damage,3.2838101906119195,141.9277673072097,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.277777777777778,1.1777777777777778,0.5,0.25,2.37,2.15,0.2200000000000002,nonreturn-before-damage,3.6182377432200195,175.80325415799746,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.277777777777778,1.3388888888888888,0.5,0.25,2.16,1.95,0.2100000000000002,nonreturn-before-damage,3.925615421351188,210.6870547571161,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.277777777777778,1.5,0.5,0.25,1.97,1.76,0.20999999999999996,nonreturn-before-damage,4.207178503039376,245.83813398799487,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.8222222222222224,0.05,0.5,0.25,,,,no-transition,0.3574856077558224,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.8222222222222224,0.21111111111111108,0.5,0.25,3.52,3.21,0.31000000000000005,nonreturn-before-damage,1.2719688883879008,10.75659365174102,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.8222222222222224,0.3722222222222222,0.5,0.25,3.23,2.98,0.25,nonreturn-before-damage,2.017585358032222,41.86729063389874,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.8222222222222224,0.5333333333333333,0.5,0.25,3.04,2.8000000000000003,0.23999999999999977,nonreturn-before-damage,2.6692638004752616,79.26057061938872,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.8222222222222224,0.6944444444444444,0.5,0.25,2.83,2.6,0.22999999999999998,nonreturn-before-damage,3.2567109400537695,120.16884506498111,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.8222222222222224,0.8555555555555555,0.5,0.25,2.62,2.39,0.22999999999999998,nonreturn-before-damage,3.795945343336681,163.84515805344324,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.8222222222222224,1.0166666666666666,0.5,0.25,2.4,2.17,0.22999999999999998,nonreturn-before-damage,4.296113131597038,210.05530026077798,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.8222222222222224,1.1777777777777778,0.5,0.25,2.18,1.95,0.2300000000000002,nonreturn-before-damage,4.761663975628152,258.48657089199435,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.8222222222222224,1.3388888888888888,0.5,0.25,1.96,1.73,0.22999999999999998,nonreturn-before-damage,5.193978891203735,308.3956487392649,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,2.8222222222222224,1.5,0.5,0.25,1.75,1.53,0.21999999999999997,nonreturn-before-damage,5.5935709396018165,358.5464515950092,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.366666666666667,0.05,0.5,0.25,,,,no-transition,0.4274916579177348,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.366666666666667,0.21111111111111108,0.5,0.25,3.37,3.1,0.27,nonreturn-before-damage,1.5360201892412628,18.905298368434803,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.366666666666667,0.3722222222222222,0.5,0.25,3.14,2.9,0.2400000000000002,nonreturn-before-damage,2.457175938376908,61.425283313935076,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.366666666666667,0.5333333333333333,0.5,0.25,2.94,2.7,0.23999999999999977,nonreturn-before-damage,3.274310458226096,111.07749889561863,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.366666666666667,0.6944444444444444,0.5,0.25,2.73,2.49,0.23999999999999977,nonreturn-before-damage,4.020348366651853,165.05759499138765,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.366666666666667,0.8555555555555555,0.5,0.25,2.5,2.27,0.22999999999999998,nonreturn-before-damage,4.7126640229245504,222.64538270453133,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.366666666666667,1.0166666666666666,0.5,0.25,2.27,2.0300000000000002,0.23999999999999977,nonreturn-before-damage,5.361142637393803,283.65167657562387,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.366666666666667,1.1777777777777778,0.5,0.25,2.0300000000000002,1.8,0.2300000000000002,nonreturn-before-damage,5.969921200254583,347.67747400495455,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.366666666666667,1.3388888888888888,0.5,0.25,1.8,1.57,0.22999999999999998,nonreturn-before-damage,6.539459459120384,413.53337496049454,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.366666666666667,1.5,0.5,0.25,1.59,1.37,0.21999999999999997,nonreturn-before-damage,7.069242350704881,479.40017866913774,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.911111111111112,0.05,0.5,0.25,,,,no-transition,0.49773524701582145,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.911111111111112,0.21111111111111108,0.5,0.25,3.29,3.04,0.25,nonreturn-before-damage,1.8039091823109334,28.199281484551953,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.911111111111112,0.3722222222222222,0.5,0.25,3.0700000000000003,2.85,0.2200000000000002,nonreturn-before-damage,2.906348605314727,82.60919616672986,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.911111111111112,0.5333333333333333,0.5,0.25,2.87,2.64,0.22999999999999998,nonreturn-before-damage,3.896248346576435,145.11279201039503,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.911111111111112,0.6944444444444444,0.5,0.25,2.64,2.41,0.22999999999999998,nonreturn-before-damage,4.808967507777416,212.81479850874686,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.911111111111112,0.8555555555555555,0.5,0.25,2.41,2.17,0.2400000000000002,nonreturn-before-damage,5.663295244228563,285.02033250042393,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.911111111111112,1.0166666666666666,0.5,0.25,2.16,1.93,0.2300000000000002,nonreturn-before-damage,6.469513955302294,361.5793183082998,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.911111111111112,1.1777777777777778,0.5,0.25,1.9100000000000001,1.68,0.2300000000000002,nonreturn-before-damage,7.231275828851473,441.8227627061173,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.911111111111112,1.3388888888888888,0.5,0.25,1.68,1.45,0.22999999999999998,nonreturn-before-damage,7.947956546387359,524.23656032863,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,3.911111111111112,1.5,0.5,0.25,1.46,1.24,0.21999999999999997,nonreturn-before-damage,8.617721903995792,606.4429145932794,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,4.455555555555556,0.05,0.5,0.25,,,,no-transition,0.5681928712691697,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,4.455555555555556,0.21111111111111108,0.5,0.25,3.23,3.0,0.22999999999999998,nonreturn-before-damage,2.0750533947988856,38.38899254523906,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,4.455555555555556,0.3722222222222222,0.5,0.25,3.02,2.8000000000000003,0.21999999999999975,nonreturn-before-damage,3.3637354800371333,105.1226071608401,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,4.455555555555556,0.5333333333333333,0.5,0.25,2.81,2.58,0.22999999999999998,nonreturn-before-damage,4.532405680575062,180.97792845763027,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,4.455555555555556,0.6944444444444444,0.5,0.25,2.57,2.34,0.22999999999999998,nonreturn-before-damage,5.618604613913772,262.9347000240244,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,4.455555555555556,0.8555555555555555,0.5,0.25,2.33,2.09,0.2400000000000002,nonreturn-before-damage,6.642248255513855,350.32179333372085,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,4.455555555555556,1.0166666666666666,0.5,0.25,2.07,1.84,0.22999999999999976,nonreturn-before-damage,7.613989197376742,442.87473727426965,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,4.455555555555556,1.1777777777777778,0.5,0.25,1.82,1.58,0.24,nonreturn-before-damage,8.536857293131577,539.8443009042263,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,4.455555555555556,1.3388888888888888,0.5,0.25,1.57,1.34,0.22999999999999998,nonreturn-before-damage,9.40873008216156,639.3679324729293,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,4.455555555555556,1.5,0.5,0.25,1.36,1.1300000000000001,0.22999999999999998,nonreturn-before-damage,10.226447524671572,738.3745098234247,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,5.0,0.05,0.5,0.25,,,,no-transition,0.6388448981396618,0.0,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,5.0,0.21111111111111108,0.5,0.25,3.19,2.97,0.21999999999999975,nonreturn-before-damage,2.349016139356442,49.30881501791056,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,5.0,0.3722222222222222,0.5,0.25,2.98,2.7600000000000002,0.21999999999999975,nonreturn-before-damage,3.8282804441133336,128.75619764648258,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,5.0,0.5333333333333333,0.5,0.25,2.7600000000000002,2.5300000000000002,0.22999999999999998,nonreturn-before-damage,5.1807444462863455,218.38792313592745,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,5.0,0.6944444444444444,0.5,0.25,2.52,2.29,0.22999999999999998,nonreturn-before-damage,6.446122383394712,315.0386778622688,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,5.0,0.8555555555555555,0.5,0.25,2.2600000000000002,2.0300000000000002,0.22999999999999998,nonreturn-before-damage,7.645291313728846,417.9822573196336,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,5.0,1.0166666666666666,0.5,0.25,2.0,1.76,0.24,nonreturn-before-damage,8.789050485002276,526.8833616507426,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,5.0,1.1777777777777778,0.5,0.25,1.73,1.5,0.22999999999999998,nonreturn-before-damage,9.879660596029948,641.0364745497303,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,5.0,1.3388888888888888,0.5,0.25,1.49,1.26,0.22999999999999998,nonreturn-before-damage,10.913467972043222,758.0994424723415,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Ni,5.0,1.5,0.5,0.25,1.28,1.04,0.24,nonreturn-before-damage,11.885707637254558,874.2565348692821,0.721627974593685,1.1813794923258405,"k=0.5,th=0.25"
Sb,0.1,0.05,0.5,0.25,,,,no-transition,0.012451889509199236,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.1,0.21111111111111108,0.5,0.25,,,,no-transition,0.040309583772716304,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.1,0.3722222222222222,0.5,0.25,,,,no-transition,0.05829645792898815,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.1,0.5333333333333333,0.5,0.25,,,,no-transition,0.0709192284286639,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.1,0.6944444444444444,0.5,0.25,,,,no-transition,0.0802093551094925,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.1,0.8555555555555555,0.5,0.25,,,,no-transition,0.08727427563342431,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.1,1.0166666666666666,0.5,0.25,,,,no-transition,0.09277551046426116,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.1,1.1777777777777778,0.5,0.25,,,,no-transition,0.09713047639588254,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.1,1.3388888888888888,0.5,0.25,,,,no-transition,0.10061871127589074,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.1,1.5,0.5,0.25,,,,no-transition,0.10343916399032896,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.6444444444444445,0.05,0.5,0.25,,,,no-transition,0.08060825027503132,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.6444444444444445,0.21111111111111108,0.5,0.25,,,,no-transition,0.26837666181941705,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.6444444444444445,0.3722222222222222,0.5,0.25,,,,no-transition,0.39972354209340916,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.6444444444444445,0.5333333333333333,0.5,0.25,,,,no-transition,0.4996743549326217,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.6444444444444445,0.6944444444444444,0.5,0.25,,,,no-transition,0.5791524770417553,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.6444444444444445,0.8555555555555555,0.5,0.25,,,,no-transition,0.6441707648907208,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.6444444444444445,1.0166666666666666,0.5,0.25,,,,no-transition,0.6983852655284034,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.6444444444444445,1.1777777777777778,0.5,0.25,,,,no-transition,0.7441293327068055,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.6444444444444445,1.3388888888888888,0.5,0.25,,,,no-transition,0.782989907215258,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,0.6444444444444445,1.5,0.5,0.25,,,,no-transition,0.8161307950489628,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,1.188888888888889,0.05,0.5,0.25,,,,no-transition,0.14921135642459396,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,1.188888888888889,0.21111111111111108,0.5,0.25,,,,no-transition,0.5065888163406091,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,1.188888888888889,0.3722222222222222,0.5,0.25,,,,no-transition,0.7694894406713012,0.0,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,1.188888888888889,0.5333333333333333,0.5,0.25,5.48,,,damage-only,0.9794703075093686,2.3793428193373853,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,1.188888888888889,0.6944444444444444,0.5,0.25,3.92,,,damage-only,1.154143709934998,7.888115291004537,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
Sb,1.188888888888889,0.8555555555555555,0.5,0.25,3.67,,,damage-only,1.303224032268503,14.616987397913077,0.8226261126167784,1.4179403494922207,"k=0.5,th=0.25"
