element,A,sigma,k_memory,damage_threshold,first_damage,first_nonreturn,delta_damage_minus_nonreturn,regime,max_r,final_damage,r_core,r_boundary
Cf,1.8500000000000003,1.5,0.0,0.1,1.24,1.44,-0.19999999999999996,damage-before-nonreturn,4.627279762675006,26.506943538757586,0.22424774787717,0.7420178600953669
Cf,2.2,0.05,0.0,0.1,,,,no-transition,0.2828562416963095,0.014644469965421703,0.22424774787717,0.7420178600953669
Cf,2.2,0.15357142857142858,0.0,0.1,3.21,3.18,0.029999999999999805,nonreturn-before-damage,0.7970648871796528,0.7775298340321803,0.22424774787717,0.7420178600953669
Cf,2.2,0.2571428571428571,0.0,0.1,3.0700000000000003,3.02,0.050000000000000266,nonreturn-before-damage,1.2664190735680187,2.166481748979555,0.22424774787717,0.7420178600953669
Cf,2.2,0.3607142857142857,0.0,0.1,2.93,2.89,0.040000000000000036,nonreturn-before-damage,1.7090046082702586,3.9954116221622664,0.22424774787717,0.7420178600953669
Cf,2.2,0.46428571428571425,0.0,0.1,2.7800000000000002,2.7600000000000002,0.020000000000000018,nonreturn-before-damage,2.1325324261528773,6.19643976158869,0.22424774787717,0.7420178600953669
Cf,2.2,0.5678571428571428,0.0,0.1,2.62,2.62,0.0,coupled,2.541232165106283,8.717532659005382,0.22424774787717,0.7420178600953669
Cf,2.2,0.6714285714285715,0.0,0.1,2.46,2.48,-0.020000000000000018,damage-before-nonreturn,2.937850835334459,11.417881000806425,0.22424774787717,0.7420178600953669
Cf,2.2,0.775,0.0,0.1,2.2800000000000002,2.33,-0.04999999999999982,damage-before-nonreturn,3.324295979971419,14.229993474161878,0.22424774787717,0.7420178600953669
Cf,2.2,0.8785714285714286,0.0,0.1,2.11,2.18,-0.07000000000000028,damage-before-nonreturn,3.701766472850598,17.117895551379604,0.22424774787717,0.7420178600953669
Cf,2.2,0.9821428571428571,0.0,0.1,1.92,2.02,-0.10000000000000009,damage-before-nonreturn,4.070842550431157,20.051766080229033,0.22424774787717,0.7420178600953669
Cf,2.2,1.0857142857142856,0.0,0.1,1.74,1.86,-0.1200000000000001,damage-before-nonreturn,4.431389243369459,23.003594109594168,0.22424774787717,0.7420178600953669
Cf,2.2,1.1892857142857143,0.0,0.1,1.57,1.71,-0.1399999999999999,damage-before-nonreturn,4.782669340900377,25.944842963055716,0.22424774787717,0.7420178600953669
Cf,2.2,1.292857142857143,0.0,0.1,1.4000000000000001,1.56,-0.15999999999999992,damage-before-nonreturn,5.1236614536710015,28.846751975853476,0.22424774787717,0.7420178600953669
Cf,2.2,1.3964285714285714,0.0,0.1,1.26,1.41,-0.1499999999999999,damage-before-nonreturn,5.453283431414915,31.682486869254127,0.22424774787717,0.7420178600953669
Cf,2.2,1.5,0.0,0.1,1.1300000000000001,1.28,-0.1499999999999999,damage-before-nonreturn,5.7707747230613,34.42946766985901,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,0.05,0.0,0.1,,,,no-transition,0.3287928552024609,0.039335943270459944,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,0.15357142857142858,0.0,0.1,3.17,3.1,0.06999999999999984,nonreturn-before-damage,0.9320507412306481,1.0764590817543556,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,0.2571428571428571,0.0,0.1,3.0300000000000002,2.97,0.06000000000000005,nonreturn-before-damage,1.487683706046387,2.89076271607697,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,0.3607142857142857,0.0,0.1,2.89,2.84,0.050000000000000266,nonreturn-before-damage,2.015014523173311,5.274041373126405,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,0.46428571428571425,0.0,0.1,2.73,2.7,0.029999999999999805,nonreturn-before-damage,2.52216958244116,8.144001975201187,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,0.5678571428571428,0.0,0.1,2.57,2.56,0.009999999999999787,nonreturn-before-damage,3.013646336281761,11.32335786258019,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,0.6714285714285715,0.0,0.1,2.39,2.4,-0.009999999999999787,damage-before-nonreturn,3.4923701306849755,14.673450184987638,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,0.775,0.0,0.1,2.21,2.25,-0.040000000000000036,damage-before-nonreturn,3.9602603296688406,18.1380048169163,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,0.8785714285714286,0.0,0.1,2.0300000000000002,2.09,-0.05999999999999961,damage-before-nonreturn,4.4185875602764675,21.676185435516995,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,0.9821428571428571,0.0,0.1,1.84,1.92,-0.07999999999999985,damage-before-nonreturn,4.867857586439143,25.255101176300464,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,1.0857142857142856,0.0,0.1,1.6600000000000001,1.76,-0.09999999999999987,damage-before-nonreturn,5.307714089507858,28.843422182416564,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,1.1892857142857143,0.0,0.1,1.48,1.6,-0.1200000000000001,damage-before-nonreturn,5.737059485948423,32.408252970688075,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,1.292857142857143,0.0,0.1,1.31,1.44,-0.1299999999999999,damage-before-nonreturn,6.154434516920324,35.915869395141435,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,1.3964285714285714,0.0,0.1,1.16,1.3,-0.14000000000000012,damage-before-nonreturn,6.55844416195862,39.33472349479002,0.22424774787717,0.7420178600953669
Cf,2.5500000000000003,1.5,0.0,0.1,1.04,1.16,-0.11999999999999988,damage-before-nonreturn,6.94799447941885,42.63859450493019,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,0.05,0.0,0.1,,,,no-transition,0.37488221144259426,0.07308662566830981,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,0.15357142857142858,0.0,0.1,3.14,3.06,0.08000000000000007,nonreturn-before-damage,1.06823389078532,1.4101505671828798,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,0.2571428571428571,0.0,0.1,3.0,2.93,0.06999999999999984,nonreturn-before-damage,1.7114750487986554,3.6942138837737244,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,0.3607142857142857,0.0,0.1,2.85,2.8000000000000003,0.04999999999999982,nonreturn-before-damage,2.3251174388260667,6.692904174212351,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,0.46428571428571425,0.0,0.1,2.69,2.65,0.040000000000000036,nonreturn-before-damage,2.9176935036716745,10.248591058491202,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,0.5678571428571428,0.0,0.1,2.52,2.5,0.020000000000000018,nonreturn-before-damage,3.4938397050192926,14.084768142943144,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,0.6714285714285715,0.0,0.1,2.34,2.34,0.0,coupled,4.056579538916401,18.097201791544766,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,0.775,0.0,0.1,2.15,2.18,-0.03000000000000025,damage-before-nonreturn,4.6079467615794405,22.22290010469756,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,0.8785714285714286,0.0,0.1,1.96,2.0100000000000002,-0.050000000000000266,damage-before-nonreturn,5.149248205066632,26.4182738054201,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,0.9821428571428571,0.0,0.1,1.77,1.84,-0.07000000000000006,damage-before-nonreturn,5.680859542204941,30.648433798154098,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,1.0857142857142856,0.0,0.1,1.58,1.67,-0.08999999999999986,damage-before-nonreturn,6.202178899004899,34.87907337783762,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,1.1892857142857143,0.0,0.1,1.4000000000000001,1.5,-0.09999999999999987,damage-before-nonreturn,6.71174357600792,39.07296229349567,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,1.292857142857143,0.0,0.1,1.23,1.35,-0.1200000000000001,damage-before-nonreturn,7.207656335830543,43.19124977063847,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,1.3964285714285714,0.0,0.1,1.09,1.2,-0.10999999999999988,damage-before-nonreturn,7.688099076346546,47.19758675980962,0.22424774787717,0.7420178600953669
Cf,2.9000000000000004,1.5,0.0,0.1,0.96,1.07,-0.1100000000000001,damage-before-nonreturn,8.151708981712671,51.06210326668057,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,0.05,0.0,0.1,3.74,,,damage-only,0.42110581803257663,0.11462643117918564,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,0.15357142857142858,0.0,0.1,3.11,3.0300000000000002,0.07999999999999963,nonreturn-before-damage,1.2053171929423092,1.776691008235638,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,0.2571428571428571,0.0,0.1,2.97,2.9,0.07000000000000028,nonreturn-before-damage,1.9373811269228447,4.573801443564907,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,0.3607142857142857,0.0,0.1,2.82,2.7600000000000002,0.05999999999999961,nonreturn-before-damage,2.638712756293587,8.24517977278538,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,0.46428571428571425,0.0,0.1,2.65,2.61,0.040000000000000036,nonreturn-before-damage,3.318066579226842,12.467375457708709,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,0.5678571428571428,0.0,0.1,2.48,2.45,0.029999999999999805,nonreturn-before-damage,3.9803863280286524,16.97228008976111,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,0.6714285714285715,0.0,0.1,2.29,2.29,0.0,coupled,4.628722687316827,21.65423798600621,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,0.775,0.0,0.1,2.1,2.12,-0.020000000000000018,damage-before-nonreturn,5.265227829913512,26.446276149192524,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,0.8785714285714286,0.0,0.1,1.9100000000000001,1.95,-0.039999999999999813,damage-before-nonreturn,5.891167932304894,31.303408605541915,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,0.9821428571428571,0.0,0.1,1.71,1.77,-0.06000000000000005,damage-before-nonreturn,6.506846921277174,36.189247661029256,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,1.0857142857142856,0.0,0.1,1.52,1.6,-0.08000000000000007,damage-before-nonreturn,7.1113691380316375,41.066605855215506,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,1.1892857142857143,0.0,0.1,1.33,1.43,-0.09999999999999987,damage-before-nonreturn,7.702875009749358,45.893752761954,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,1.292857142857143,0.0,0.1,1.17,1.26,-0.09000000000000008,damage-before-nonreturn,8.27900169056012,50.62654426594792,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,1.3964285714285714,0.0,0.1,1.02,1.12,-0.10000000000000009,damage-before-nonreturn,8.837538601723997,55.223738092392736,0.22424774787717,0.7420178600953669
Cf,3.2500000000000004,1.5,0.0,0.1,0.9,0.99,-0.08999999999999997,damage-before-nonreturn,9.376807633154304,59.651769838604544,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,0.05,0.0,0.1,3.5100000000000002,,,damage-only,0.46744853660812713,0.1630144796716546,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,0.15357142857142858,0.0,0.1,3.09,3.0,0.08999999999999986,nonreturn-before-damage,1.3433678783429492,2.174581246672833,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,0.2571428571428571,0.0,0.1,2.95,2.87,0.08000000000000007,nonreturn-before-damage,2.165163549968743,5.527103562720197,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,0.3607142857142857,0.0,0.1,2.79,2.73,0.06000000000000005,nonreturn-before-damage,2.9551985015518003,9.890355041563494,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,0.46428571428571425,0.0,0.1,2.62,2.58,0.040000000000000036,nonreturn-before-damage,3.722554767491308,14.781921166168866,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,0.5678571428571428,0.0,0.1,2.44,2.42,0.020000000000000018,nonreturn-before-damage,4.472273604040102,19.962614716895196,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,0.6714285714285715,0.0,0.1,2.2600000000000002,2.25,0.010000000000000231,nonreturn-before-damage,5.207539762333975,25.318424757889147,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,0.775,0.0,0.1,2.06,2.07,-0.009999999999999787,damage-before-nonreturn,5.930503926036047,30.780291322959698,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,0.8785714285714286,0.0,0.1,1.86,1.8900000000000001,-0.030000000000000027,damage-before-nonreturn,6.642474345771864,36.30254692351722,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,0.9821428571428571,0.0,0.1,1.6600000000000001,1.71,-0.04999999999999982,damage-before-nonreturn,7.34361765026634,41.84754710827215,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,1.0857142857142856,0.0,0.1,1.46,1.53,-0.07000000000000006,damage-before-nonreturn,8.0327667294027,47.37513947053556,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,1.1892857142857143,0.0,0.1,1.28,1.36,-0.08000000000000007,damage-before-nonreturn,8.707619490241997,52.83895155071978,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,1.292857142857143,0.0,0.1,1.11,1.2,-0.08999999999999986,damage-before-nonreturn,9.365338392737264,58.18935194627137,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,1.3964285714285714,0.0,0.1,0.97,1.05,-0.08000000000000007,damage-before-nonreturn,10.003274311245095,63.38008919135516,0.22424774787717,0.7420178600953669
Cf,3.6000000000000005,1.5,0.0,0.1,0.85,0.92,-0.07000000000000006,damage-before-nonreturn,10.619491647918908,68.37392588056127,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,0.05,0.0,0.1,3.4,,,damage-only,0.5138977792694667,0.2177138268301342,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,0.15357142857142858,0.0,0.1,3.0700000000000003,2.99,0.08000000000000007,nonreturn-before-damage,1.4820831313395193,2.602643603733579,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,0.2571428571428571,0.0,0.1,2.93,2.85,0.08000000000000007,nonreturn-before-damage,2.3944834345568036,6.5521425799368656,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,0.3607142857142857,0.0,0.1,2.77,2.71,0.06000000000000005,nonreturn-before-damage,3.2741696322632308,11.60711091088407,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,0.46428571428571425,0.0,0.1,2.6,2.5500000000000003,0.04999999999999982,nonreturn-before-damage,4.130496724326497,17.176871392445385,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,0.5678571428571428,0.0,0.1,2.41,2.38,0.03000000000000025,nonreturn-before-damage,4.968694636375379,23.0376724756141,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,0.6714285714285715,0.0,0.1,2.22,2.21,0.010000000000000231,nonreturn-before-damage,5.7919657258939905,29.070164483622378,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,0.775,0.0,0.1,2.02,2.0300000000000002,-0.010000000000000231,damage-before-nonreturn,6.6025389375241454,35.20440999659485,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,0.8785714285714286,0.0,0.1,1.82,1.85,-0.030000000000000027,damage-before-nonreturn,7.401684516323487,41.3944800361553,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,0.9821428571428571,0.0,0.1,1.61,1.6600000000000001,-0.050000000000000044,damage-before-nonreturn,8.189478417781098,47.60150440668085,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,1.0857142857142856,0.0,0.1,1.41,1.48,-0.07000000000000006,damage-before-nonreturn,8.964430479834723,53.78229450110524,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,1.1892857142857143,0.0,0.1,1.23,1.3,-0.07000000000000006,damage-before-nonreturn,9.723809123341642,59.88560340066268,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,1.292857142857143,0.0,0.1,1.06,1.1300000000000001,-0.07000000000000006,damage-before-nonreturn,10.464258133178282,65.85616987258938,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,1.3964285714285714,0.0,0.1,0.92,0.99,-0.06999999999999995,damage-before-nonreturn,11.18270685632207,71.64266965147918,0.22424774787717,0.7420178600953669
Cf,3.9500000000000006,1.5,0.0,0.1,0.81,0.86,-0.04999999999999993,damage-before-nonreturn,11.876910713001509,77.20419184339725,0.22424774787717,0.7420178600953669
Cf,4.3,0.05,0.0,0.1,3.34,,,damage-only,0.56044294180343,0.27806433894471516,0.22424774787717,0.7420178600953669
Cf,4.3,0.15357142857142858,0.0,0.1,3.06,2.97,0.08999999999999986,nonreturn-before-damage,1.6214331963095692,3.0599357145707113,0.22424774787717,0.7420178600953669
Cf,4.3,0.2571428571428571,0.0,0.1,2.91,2.84,0.07000000000000028,nonreturn-before-damage,2.625110962462463,7.647231711918681,0.22424774787717,0.7420178600953669
Cf,4.3,0.3607142857142857,0.0,0.1,2.75,2.68,0.06999999999999984,nonreturn-before-damage,3.595296602065124,13.386096045732302,0.22424774787717,0.7420178600953669
Cf,4.3,0.46428571428571425,0.0,0.1,2.57,2.52,0.04999999999999982,nonreturn-before-damage,4.541489492160864,19.639708809044624,0.22424774787717,0.7420178600953669
Cf,4.3,0.5678571428571428,0.0,0.1,2.38,2.35,0.029999999999999805,nonreturn-before-damage,5.468990687518261,26.183320226090434,0.22424774787717,0.7420178600953669
Cf,4.3,0.6714285714285715,0.0,0.1,2.19,2.17,0.020000000000000018,nonreturn-before-damage,6.381220839221406,32.894532738790055,0.22424774787717,0.7420178600953669
Cf,4.3,0.775,0.0,0.1,1.99,1.99,0.0,coupled,7.280349322508518,39.70318803542238,0.22424774787717,0.7420178600953669
Cf,4.3,0.8785714285714286,0.0,0.1,1.78,1.8,-0.020000000000000018,damage-before-nonreturn,8.167675311657016,46.563316849041065,0.22424774787717,0.7420178600953669
Cf,4.3,0.9821428571428571,0.0,0.1,1.57,1.61,-0.040000000000000036,damage-before-nonreturn,9.043115173810362,53.43482624371273,0.22424774787717,0.7420178600953669
Cf,4.3,1.0857142857142856,0.0,0.1,1.37,1.43,-0.05999999999999983,damage-before-nonreturn,9.90488686145648,60.27133589859692,0.22424774787717,0.7420178600953669
Cf,4.3,1.1892857142857143,0.0,0.1,1.18,1.25,-0.07000000000000006,damage-before-nonreturn,10.749760275809484,67.0165630522111,0.22424774787717,0.7420178600953669
Cf,4.3,1.292857142857143,0.0,0.1,1.01,1.08,-0.07000000000000006,damage-before-nonreturn,11.573894571058561,73.6094713390322,0.22424774787717,0.7420178600953669
Cf,4.3,1.3964285714285714,0.0,0.1,0.88,0.93,-0.050000000000000044,damage-before-nonreturn,12.373799805227693,79.99359140634803,0.22424774787717,0.7420178600953669
Cf,4.3,1.5,0.0,0.1,0.77,0.81,-0.040000000000000036,damage-before-nonreturn,13.146867586339281,86.124340470806,0.22424774787717,0.7420178600953669
Cf,4.65,0.05,0.0,0.1,3.29,,,damage-only,0.6071150353423912,0.34387229176733203,0.22424774787717,0.7420178600953669
Cf,4.65,0.15357142857142858,0.0,0.1,3.0500000000000003,2.96,0.0900000000000003,nonreturn-before-damage,1.7614543123777815,3.5456873383630922,0.22424774787717,0.7420178600953669
Cf,4.65,0.2571428571428571,0.0,0.1,2.9,2.82,0.08000000000000007,nonreturn-before-damage,2.857036154512609,8.801726753202603,0.22424774787717,0.7420178600953669
Cf,4.65,0.3607142857142857,0.0,0.1,2.73,2.66,0.06999999999999984,nonreturn-before-damage,3.9183060374978003,15.219192212644375,0.22424774787717,0.7420178600953669
Cf,4.65,0.46428571428571425,0.0,0.1,2.5500000000000003,2.5,0.050000000000000266,nonreturn-before-damage,4.955086590564192,22.16026965962687,0.22424774787717,0.7420178600953669
Cf,4.65,0.5678571428571428,0.0,0.1,2.36,2.32,0.040000000000000036,nonreturn-before-damage,5.972733323868124,29.388511575640983,0.22424774787717,0.7420178600953669
Cf,4.65,0.6714285714285715,0.0,0.1,2.16,2.14,0.020000000000000018,nonreturn-before-damage,6.9746674045237995,36.779976604862405,0.22424774787717,0.7420178600953669
Cf,4.65,0.775,0.0,0.1,1.96,1.95,0.010000000000000009,nonreturn-before-damage,7.963177524562482,44.26476870926664,0.22424774787717,0.7420178600953669
Cf,4.65,0.8785714285714286,0.0,0.1,1.75,1.76,-0.010000000000000009,damage-before-nonreturn,8.939538687913016,51.796910768887244,0.22424774787717,0.7420178600953669
Cf,4.65,0.9821428571428571,0.0,0.1,1.54,1.57,-0.030000000000000027,damage-before-nonreturn,9.903488173828864,59.335052009611005,0.22424774787717,0.7420178600953669
Cf,4.65,1.0857142857142856,0.0,0.1,1.33,1.3800000000000001,-0.050000000000000044,damage-before-nonreturn,10.85292119776913,66.82948761146514,0.22424774787717,0.7420178600953669
Cf,4.65,1.1892857142857143,0.0,0.1,1.1400000000000001,1.2,-0.05999999999999983,damage-before-nonreturn,11.784144734318346,74.21871705029835,0.22424774787717,0.7420178600953669
Cf,4.65,1.292857142857143,0.0,0.1,0.98,1.03,-0.050000000000000044,damage-before-nonreturn,12.692798408342249,81.43581182950867,0.22424774787717,0.7420178600953669
Cf,4.65,1.3964285714285714,0.0,0.1,0.84,0.89,-0.050000000000000044,damage-before-nonreturn,13.574917890721448,88.41913970546808,0.22424774787717,0.7420178600953669
Cf,4.65,1.5,0.0,0.1,0.73,0.76,-0.030000000000000027,damage-before-nonreturn,14.427637426858514,95.1204291178406,0.22424774787717,0.7420178600953669
Cf,5.0,0.05,0.0,0.1,3.2600000000000002,,,damage-only,0.6539208879078717,0.4146632847777458,0.22424774787717,0.7420178600953669
Cf,5.0,0.15357142857142858,0.0,0.1,3.0300000000000002,2.95,0.08000000000000007,nonreturn-before-damage,1.901936751692778,4.059178122238516,0.22424774787717,0.7420178600953669
Cf,5.0,0.2571428571428571,0.0,0.1,2.88,2.8000000000000003,0.07999999999999963,nonreturn-before-damage,3.089950958245169,9.996682462888309,0.22424774787717,0.7420178600953669
Cf,5.0,0.3607142857142857,0.0,0.1,2.71,2.65,0.06000000000000005,nonreturn-before-damage,4.242967498742458,17.09942525355731,0.22424774787717,0.7420178600953669
Cf,5.0,0.46428571428571425,0.0,0.1,2.5300000000000002,2.48,0.050000000000000266,nonreturn-before-damage,5.370987607995325,24.73029972899678,0.22424774787717,0.7420178600953669
Cf,5.0,0.5678571428571428,0.0,0.1,2.34,2.3000000000000003,0.03999999999999959,nonreturn-before-damage,6.47940719908262,32.64448244999232,0.22424774787717,0.7420178600953669
Cf,5.0,0.6714285714285715,0.0,0.1,2.13,2.11,0.020000000000000018,nonreturn-before-damage,7.571774222426639,40.71747745134037,0.22424774787717,0.7420178600953669
Cf,5.0,0.775,0.0,0.1,1.93,1.92,0.010000000000000009,nonreturn-before-damage,8.650414613720667,48.879871060722365,0.22424774787717,0.7420178600953669
Cf,5.0,0.8785714285714286,0.0,0.1,1.71,1.73,-0.020000000000000018,damage-before-nonreturn,9.716535442888615,57.08576216258646,0.22424774787717,0.7420178600953669
Cf,5.0,0.9821428571428571,0.0,0.1,1.5,1.53,-0.030000000000000027,damage-before-nonreturn,10.769727907431324,65.29243231061645,0.22424774787717,0.7420178600953669
Cf,5.0,1.0857142857142856,0.0,0.1,1.29,1.34,-0.050000000000000044,damage-before-nonreturn,11.807589449427963,73.44672927472239,0.22424774787717,0.7420178600953669
Cf,5.0,1.1892857142857143,0.0,0.1,1.1,1.16,-0.05999999999999983,damage-before-nonreturn,12.825879743419664,81.48178737352586,0.22424774787717,0.7420178600953669
Cf,5.0,1.292857142857143,0.0,0.1,0.9400000000000001,0.99,-0.04999999999999993,damage-before-nonreturn,13.819759795111555,89.32467180918395,0.22424774787717,0.7420178600953669
Cf,5.0,1.3964285714285714,0.0,0.1,0.81,0.84,-0.029999999999999916,damage-before-nonreturn,14.78478285064519,96.9085641249849,0.22424774787717,0.7420178600953669
Cf,5.0,1.5,0.0,0.1,0.7000000000000001,0.72,-0.019999999999999907,damage-before-nonreturn,15.71778711716525,104.18151182540551,0.22424774787717,0.7420178600953669
Ca,0.1,0.05,0.0,0.1,,,,no-transition,0.012451014309215316,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,0.15357142857142858,0.0,0.1,,,,no-transition,0.031872520974593234,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,0.2571428571428571,0.0,0.1,,,,no-transition,0.046148814639468655,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,0.3607142857142857,0.0,0.1,,,,no-transition,0.05716682813014428,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,0.46428571428571425,0.0,0.1,,,,no-transition,0.06592221141785395,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,0.5678571428571428,0.0,0.1,,,,no-transition,0.0730300166831454,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,0.6714285714285715,0.0,0.1,,,,no-transition,0.07889581026738424,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,0.775,0.0,0.1,,,,no-transition,0.08379972412467282,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,0.8785714285714286,0.0,0.1,,,,no-transition,0.08794555673455676,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,0.9821428571428571,0.0,0.1,,,,no-transition,0.09148054513771808,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,1.0857142857142856,0.0,0.1,,,,no-transition,0.0945146946028615,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,1.1892857142857143,0.0,0.1,,,,no-transition,0.09713353567393194,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,1.292857142857143,0.0,0.1,,,,no-transition,0.09940369977292463,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,1.3964285714285714,0.0,0.1,,,,no-transition,0.10138062029945222,0.0,0.8783017570979271,1.4563756570340711
Ca,0.1,1.5,0.0,0.1,,,,no-transition,0.10310736799816697,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,0.05,0.0,0.1,,,,no-transition,0.05619533800085706,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,0.15357142857142858,0.0,0.1,,,,no-transition,0.1455164743944201,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,0.2571428571428571,0.0,0.1,,,,no-transition,0.21343561848785397,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,0.3607142857142857,0.0,0.1,,,,no-transition,0.2677407054618851,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,0.46428571428571425,0.0,0.1,,,,no-transition,0.3124721930960591,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,0.5678571428571428,0.0,0.1,,,,no-transition,0.3500730138676709,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,0.6714285714285715,0.0,0.1,,,,no-transition,0.3821713608610708,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,0.775,0.0,0.1,,,,no-transition,0.409889247763229,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,0.8785714285714286,0.0,0.1,,,,no-transition,0.43406385563969774,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,0.9821428571428571,0.0,0.1,,,,no-transition,0.4552976005932773,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,1.0857142857142856,0.0,0.1,,,,no-transition,0.47405600862035413,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,1.1892857142857143,0.0,0.1,,,,no-transition,0.49069079591167475,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,1.292857142857143,0.0,0.1,,,,no-transition,0.5054894990107981,0.0,0.8783017570979271,1.4563756570340711
Ca,0.45000000000000007,1.3964285714285714,0.0,0.1,,,,no-transition,0.5186848838473263,0.0,0.8783017570979271,1.4563756570340711
